,building,RISK_ID,COUNTRY,LAT,LON,CLC_2012,AREA_m2,13/01/1984,14/01/1984,18/01/1995,24/01/2009,01/02/1983,25/03/1986,26/02/1990,28/02/1990,04/01/1998,11/02/1990,07/02/1996,27/12/1999,25/01/1990,11/02/2009,03/01/2012,28/01/1994,26/12/1999,16/12/2011,01/02/2008,25/11/1992,26/12/1998,16/10/1987,05/12/2013,08/02/1988,13/01/1993,07/01/2005,24/12/1997,27/01/2002,27/02/2010,23/11/1984,03/02/1990,08/02/1990,28/12/2011,30/10/2000,28/10/2013,22/10/1986,18/01/1983,20/01/1986,08/01/1991,18/01/2007,08/12/1993,05/11/1996,11/01/2005,03/12/1999,27/10/2002,27/10/1996,02/03/2008,28/10/1998,02/11/1981,26/12/2011,29/11/1988,28/03/1997,23/01/1993
6918,76571,UKC11_11887,UK,54.66000457,-1.193984113,2,5206.704744,11.54301478,230.8602956,0,0,230.8602956,0,230.8602956,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617205912,0,0,11.54301478,0,7618.389756,3.462904434,230.8602956,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617205912,0,11.54301478,0,0,0,0,0,0,0,0,3.462904434
6919,76572,UKC11_11888,UK,54.6599682,-1.19174271,2,965.5961491,2.140680367,42.81360734,0,0,42.81360734,0,42.81360734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856272147,0,0,2.140680367,0,1412.849042,0.64220411,42.81360734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856272147,0,2.140680367,0,0,0,0,0,0,0,0,0.64220411
6920,76573,UKC11_11889,UK,54.6612471,-1.192748758,2,3528.338553,7.822157406,156.4431481,0,0,156.4431481,0,156.4431481,0,0,0,0,0,0,0,0,0,0,0,0,0,3.128862962,0,0,7.822157406,0,5162.623888,2.346647222,156.4431481,0,0,0,0,0,0,0,0,0,0,0,0,0,3.128862962,0,7.822157406,0,0,0,0,0,0,0,0,2.346647222
6921,76574,UKC11_11890,UK,54.66162068,-1.190991305,2,5951.971753,13.19523601,263.9047202,0,0,263.9047202,0,263.9047202,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278094403,0,0,13.19523601,0,8708.855766,3.958570803,263.9047202,0,0,0,0,0,0,0,0,0,0,0,0,0,5.278094403,0,13.19523601,0,0,0,0,0,0,0,0,3.958570803
6922,76575,UKC11_11891,UK,54.66215021,-1.190307488,2,2013.821793,4.464546361,89.29092722,0,0,89.29092722,0,89.29092722,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785818544,0,0,4.464546361,0,2946.600598,1.339363908,89.29092722,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785818544,0,4.464546361,0,0,0,0,0,0,0,0,1.339363908
6923,76576,UKC11_11892,UK,54.66237604,-1.192096982,2,47.20271223,0.10464615,2.092922997,0,0,2.092922997,0,2.092922997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04185846,0,0,0.10464615,0,69.06645892,0.031393845,2.092922997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04185846,0,0.10464615,0,0,0,0,0,0,0,0,0.031393845
6924,76577,UKC11_11893,UK,54.66230066,-1.192594738,2,354.7637732,0.786494276,15.72988552,0,0,15.72988552,0,15.72988552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31459771,0,0,0.786494276,0,519.0862221,0.235948283,15.72988552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31459771,0,0.786494276,0,0,0,0,0,0,0,0,0.235948283
6925,76578,UKC11_11894,UK,54.65616493,-1.189735565,2,4562.712957,10.11531586,202.3063173,0,0,202.3063173,0,202.3063173,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046126346,0,0,10.11531586,0,6676.108471,3.034594759,202.3063173,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046126346,0,10.11531586,0,0,0,0,0,0,0,0,3.034594759
6926,76579,UKC11_11895,UK,54.6601119,-1.187870751,2,9905.128963,21.95919601,439.1839202,0,0,439.1839202,0,439.1839202,0,0,0,0,0,0,0,0,0,0,0,0,0,8.783678403,0,0,21.95919601,0,14493.06937,6.587758802,439.1839202,0,0,0,0,0,0,0,0,0,0,0,0,0,8.783678403,0,21.95919601,0,0,0,0,0,0,0,0,6.587758802
6927,76580,UKC11_11896,UK,54.66252795,-1.219445557,2,90.25723375,0.20009596,4.001919197,0,0,4.001919197,0,4.001919197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080038384,0,0,0.20009596,0,132.0633335,0.060028788,4.001919197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080038384,0,0.20009596,0,0,0,0,0,0,0,0,0.060028788
6928,76581,UKC11_11897,UK,54.66219646,-1.194717177,2,820.1668032,1.81827048,36.36540959,0,0,36.36540959,0,36.36540959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727308192,0,0,1.81827048,0,1200.058517,0.545481144,36.36540959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727308192,0,1.81827048,0,0,0,0,0,0,0,0,0.545481144
6929,76582,UKC11_11898,UK,54.66227708,-1.189386288,2,819.8889763,1.817654551,36.35309101,0,0,36.35309101,0,36.35309101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72706182,0,0,1.817654551,0,1199.652003,0.545296365,36.35309101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72706182,0,1.817654551,0,0,0,0,0,0,0,0,0.545296365
6930,76649,UKC11_11941,UK,54.59374763,-1.213062996,3,3559.943042,157.8444609,473.5333826,0,0,473.5333826,0,157.8444609,1.578444609,0,0,0,0,0,0,0,0,0,0,0,0,473.5333826,0,0,473.5333826,0,9944.201034,2.367666913,473.5333826,0,0,0,0,0,0,0,0,0,0,0,0,0,157.8444609,0,157.8444609,0,0,0,0,0,0,0,0,3.156889217
6931,76652,UKC11_11944,UK,54.58452558,-1.207077404,3,1963.781365,87.07218264,261.2165479,0,0,261.2165479,0,87.07218264,0.870721826,0,0,0,0,0,0,0,0,0,0,0,0,261.2165479,0,0,261.2165479,0,5485.547506,1.30608274,261.2165479,0,0,0,0,0,0,0,0,0,0,0,0,0,87.07218264,0,87.07218264,0,0,0,0,0,0,0,0,1.741443653
6932,76739,UKC11_12031,UK,54.60260627,-1.215486998,26,1795.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933,76740,UKC11_12032,UK,54.60367749,-1.217657462,5,2036.679831,4.515221537,90.30443074,0,0,90.30443074,0,90.30443074,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806088615,0,0,4.515221537,0,4244.308245,1.354566461,90.30443074,0,0,0,0,0,0,0,0,0,0,0,0,0,4.515221537,0,4.515221537,0,0,0,0,0,0,0,0,1.354566461
6934,76741,UKC11_12033,UK,54.59810916,-1.190519871,5,2162.085284,95.86478825,287.5943647,0,0,287.5943647,0,95.86478825,0.958647882,0,0,0,0,0,0,0,0,0,0,0,0,287.5943647,0,0,287.5943647,0,6039.48166,1.437971824,287.5943647,0,0,0,0,0,0,0,0,0,0,0,0,0,95.86478825,0,95.86478825,0,0,0,0,0,0,0,0,1.917295765
6935,76742,UKC11_12034,UK,54.60011006,-1.190516708,5,1193.331098,52.91115662,158.7334699,0,0,158.7334699,0,52.91115662,0.529111566,0,0,0,0,0,0,0,0,0,0,0,0,158.7334699,0,0,158.7334699,0,3333.402867,0.793667349,158.7334699,0,0,0,0,0,0,0,0,0,0,0,0,0,52.91115662,0,52.91115662,0,0,0,0,0,0,0,0,1.058223132
6936,76743,UKC11_12035,UK,54.60737822,-1.20094401,5,1761.968166,3.906198945,78.12397891,0,0,78.12397891,0,78.12397891,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562479578,0,0,3.906198945,0,3671.827009,1.171859684,78.12397891,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906198945,0,3.906198945,0,0,0,0,0,0,0,0,1.171859684
6937,76744,UKC11_12036,UK,54.60923312,-1.201527515,5,771.565401,1.710523501,34.21047002,0,0,34.21047002,0,34.21047002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6842094,0,0,1.710523501,0,1607.892091,0.51315705,34.21047002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710523501,0,1.710523501,0,0,0,0,0,0,0,0,0.51315705
6938,76745,UKC11_12037,UK,54.60979689,-1.201820671,5,936.2074912,2.075527121,41.51054243,0,0,41.51054243,0,41.51054243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830210849,0,0,2.075527121,0,1950.995494,0.622658136,41.51054243,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075527121,0,2.075527121,0,0,0,0,0,0,0,0,0.622658136
6939,76746,UKC11_12038,UK,54.61080281,-1.193448777,26,1286.475584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6940,76747,UKC11_12039,UK,54.61176675,-1.195299406,5,2055.69416,4.557375392,91.14750785,0,0,91.14750785,0,91.14750785,0,0,0,0,0,0,0,0,0,0,0,0,0,1.822950157,0,0,4.557375392,0,4283.932869,1.367212618,91.14750785,0,0,0,0,0,0,0,0,0,0,0,0,0,4.557375392,0,4.557375392,0,0,0,0,0,0,0,0,1.367212618
6941,76748,UKC11_12040,UK,54.59528101,-1.188414241,5,2575.224177,114.1829706,342.5489119,0,0,342.5489119,0,114.1829706,1.141829706,0,0,0,0,0,0,0,0,0,0,0,0,342.5489119,0,0,342.5489119,0,7193.52715,1.712744559,342.5489119,0,0,0,0,0,0,0,0,0,0,0,0,0,114.1829706,0,114.1829706,0,0,0,0,0,0,0,0,2.283659413
6942,76749,UKC11_12041,UK,54.59448378,-1.186839188,5,2624.495108,116.3675965,349.1027894,0,0,349.1027894,0,116.3675965,1.163675965,0,0,0,0,0,0,0,0,0,0,0,0,349.1027894,0,0,349.1027894,0,7331.158577,1.745513947,349.1027894,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3675965,0,116.3675965,0,0,0,0,0,0,0,0,2.327351929
6943,76750,UKC11_12042,UK,54.5953898,-1.185522801,5,2226.317824,98.71279747,296.1383924,0,0,296.1383924,0,98.71279747,0.987127975,0,0,0,0,0,0,0,0,0,0,0,0,296.1383924,0,0,296.1383924,0,6218.906241,1.480691962,296.1383924,0,0,0,0,0,0,0,0,0,0,0,0,0,98.71279747,0,98.71279747,0,0,0,0,0,0,0,0,1.974255949
6944,76751,UKC11_12043,UK,54.596575,-1.186198058,5,4423.517006,196.1345023,588.4035069,0,0,588.4035069,0,196.1345023,1.961345023,0,0,0,0,0,0,0,0,0,0,0,0,588.4035069,0,0,588.4035069,0,12356.47364,2.942017534,588.4035069,0,0,0,0,0,0,0,0,0,0,0,0,0,196.1345023,0,196.1345023,0,0,0,0,0,0,0,0,3.922690046
6945,76752,UKC11_12044,UK,54.59598173,-1.184863329,5,4393.259653,194.7929203,584.3787609,0,0,584.3787609,0,194.7929203,1.947929203,0,0,0,0,0,0,0,0,0,0,0,0,584.3787609,0,0,584.3787609,0,12271.95398,2.921893805,584.3787609,0,0,0,0,0,0,0,0,0,0,0,0,0,194.7929203,0,194.7929203,0,0,0,0,0,0,0,0,3.895858406
6946,76753,UKC11_12045,UK,54.59569722,-1.182385611,5,1344.676973,59.62168756,178.8650627,0,0,178.8650627,0,59.62168756,0.596216876,0,0,0,0,0,0,0,0,0,0,0,0,178.8650627,0,0,178.8650627,0,3756.166316,0.894325313,178.8650627,0,0,0,0,0,0,0,0,0,0,0,0,0,59.62168756,0,59.62168756,0,0,0,0,0,0,0,0,1.192433751
6947,76754,UKC11_12046,UK,54.59616915,-1.182131808,5,2249.945222,99.76041365,299.2812409,0,0,299.2812409,0,99.76041365,0.997604136,0,0,0,0,0,0,0,0,0,0,0,0,299.2812409,0,0,299.2812409,0,6284.90606,1.496406205,299.2812409,0,0,0,0,0,0,0,0,0,0,0,0,0,99.76041365,0,99.76041365,0,0,0,0,0,0,0,0,1.995208273
6948,76755,UKC11_12047,UK,54.59939037,-1.18767994,5,2994.543811,132.7752011,398.3256033,0,0,398.3256033,0,132.7752011,1.327752011,0,0,0,0,0,0,0,0,0,0,0,0,398.3256033,0,0,398.3256033,0,8364.837669,1.991628017,398.3256033,0,0,0,0,0,0,0,0,0,0,0,0,0,132.7752011,0,132.7752011,0,0,0,0,0,0,0,0,2.655504022
6949,76756,UKC11_12048,UK,54.59748319,-1.185181424,5,1971.048691,87.39440893,262.1832268,0,0,262.1832268,0,87.39440893,0.873944089,0,0,0,0,0,0,0,0,0,0,0,0,262.1832268,0,0,262.1832268,0,5505.847762,1.310916134,262.1832268,0,0,0,0,0,0,0,0,0,0,0,0,0,87.39440893,0,87.39440893,0,0,0,0,0,0,0,0,1.747888179
6950,76757,UKC11_12049,UK,54.59824107,-1.183987724,5,1407.135653,62.39104557,187.1731367,0,0,187.1731367,0,62.39104557,0.623910456,0,0,0,0,0,0,0,0,0,0,0,0,187.1731367,0,0,187.1731367,0,3930.635871,0.935865684,187.1731367,0,0,0,0,0,0,0,0,0,0,0,0,0,62.39104557,0,62.39104557,0,0,0,0,0,0,0,0,1.247820911
6951,76758,UKC11_12050,UK,54.59711351,-1.181005764,5,1302.229595,57.73961154,173.2188346,0,0,173.2188346,0,57.73961154,0.577396115,0,0,0,0,0,0,0,0,0,0,0,0,173.2188346,0,0,173.2188346,0,3637.595527,0.866094173,173.2188346,0,0,0,0,0,0,0,0,0,0,0,0,0,57.73961154,0,57.73961154,0,0,0,0,0,0,0,0,1.154792231
6952,76759,UKC11_12051,UK,54.5997594,-1.183093071,5,2285.253101,101.3259312,303.9777935,0,0,303.9777935,0,101.3259312,1.013259312,0,0,0,0,0,0,0,0,0,0,0,0,303.9777935,0,0,303.9777935,0,6383.533664,1.519888968,303.9777935,0,0,0,0,0,0,0,0,0,0,0,0,0,101.3259312,0,101.3259312,0,0,0,0,0,0,0,0,2.026518623
6953,76760,UKC11_12052,UK,54.59907264,-1.182556118,5,3372.209505,149.5205358,448.5616075,0,0,448.5616075,0,149.5205358,1.495205358,0,0,0,0,0,0,0,0,0,0,0,0,448.5616075,0,0,448.5616075,0,9419.793758,2.242808038,448.5616075,0,0,0,0,0,0,0,0,0,0,0,0,0,149.5205358,0,149.5205358,0,0,0,0,0,0,0,0,2.990410717
6954,76761,UKC11_12053,UK,54.59860357,-1.181651863,5,1546.832937,68.58508916,205.7552675,0,0,205.7552675,0,68.58508916,0.685850892,0,0,0,0,0,0,0,0,0,0,0,0,205.7552675,0,0,205.7552675,0,4320.860617,1.028776337,205.7552675,0,0,0,0,0,0,0,0,0,0,0,0,0,68.58508916,0,68.58508916,0,0,0,0,0,0,0,0,1.371701783
6955,76763,UKC11_12055,UK,54.59748513,-1.179516679,5,1703.905399,75.54953153,226.6485946,0,0,226.6485946,0,75.54953153,0.755495315,0,0,0,0,0,0,0,0,0,0,0,0,226.6485946,0,0,226.6485946,0,4759.620486,1.133242973,226.6485946,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54953153,0,75.54953153,0,0,0,0,0,0,0,0,1.510990631
6956,76764,UKC11_12056,UK,54.59923802,-1.179545774,5,1799.372842,79.7824664,239.3473992,0,0,239.3473992,0,79.7824664,0.797824664,0,0,0,0,0,0,0,0,0,0,0,0,239.3473992,0,0,239.3473992,0,5026.295383,1.196736996,239.3473992,0,0,0,0,0,0,0,0,0,0,0,0,0,79.7824664,0,79.7824664,0,0,0,0,0,0,0,0,1.595649328
6957,76765,UKC11_12057,UK,54.59905086,-1.178250485,5,922.1917765,40.88909908,122.6672972,0,0,122.6672972,0,40.88909908,0.408890991,0,0,0,0,0,0,0,0,0,0,0,0,122.6672972,0,0,122.6672972,0,2576.013242,0.613336486,122.6672972,0,0,0,0,0,0,0,0,0,0,0,0,0,40.88909908,0,40.88909908,0,0,0,0,0,0,0,0,0.817781982
6958,76766,UKC11_12058,UK,54.6001325,-1.187009308,5,1845.397821,81.8231698,245.4695094,0,0,245.4695094,0,81.8231698,0.818231698,0,0,0,0,0,0,0,0,0,0,0,0,245.4695094,0,0,245.4695094,0,5154.859698,1.227347547,245.4695094,0,0,0,0,0,0,0,0,0,0,0,0,0,81.8231698,0,81.8231698,0,0,0,0,0,0,0,0,1.636463396
6959,76767,UKC11_12059,UK,54.60049753,-1.185758817,5,2414.442303,107.0540565,321.1621695,0,0,321.1621695,0,107.0540565,1.070540565,0,0,0,0,0,0,0,0,0,0,0,0,321.1621695,0,0,321.1621695,0,6744.405561,1.605810848,321.1621695,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0540565,0,107.0540565,0,0,0,0,0,0,0,0,2.14108113
6960,76768,UKC11_12060,UK,54.600838,-1.186280664,5,993.475711,44.04976038,132.1492811,0,0,132.1492811,0,44.04976038,0.440497604,0,0,0,0,0,0,0,0,0,0,0,0,132.1492811,0,0,132.1492811,0,2775.134904,0.660746406,132.1492811,0,0,0,0,0,0,0,0,0,0,0,0,0,44.04976038,0,44.04976038,0,0,0,0,0,0,0,0,0.880995208
6961,76769,UKC11_12061,UK,54.60122047,-1.18068503,5,2505.84858,111.1069232,333.3207695,0,0,333.3207695,0,111.1069232,1.111069232,0,0,0,0,0,0,0,0,0,0,0,0,333.3207695,0,0,333.3207695,0,6999.73616,1.666603848,333.3207695,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1069232,0,111.1069232,0,0,0,0,0,0,0,0,2.222138463
6962,76770,UKC11_12062,UK,54.60148398,-1.184341653,5,4444.351062,197.0582644,591.1747932,0,0,591.1747932,0,197.0582644,1.970582644,0,0,0,0,0,0,0,0,0,0,0,0,591.1747932,0,0,591.1747932,0,12414.67066,2.955873966,591.1747932,0,0,0,0,0,0,0,0,0,0,0,0,0,197.0582644,0,197.0582644,0,0,0,0,0,0,0,0,3.941165288
6963,76771,UKC11_12063,UK,54.60213465,-1.182094815,5,2008.529052,89.05625217,267.1687565,0,0,267.1687565,0,89.05625217,0.890562522,0,0,0,0,0,0,0,0,0,0,0,0,267.1687565,0,0,267.1687565,0,5610.543886,1.335843782,267.1687565,0,0,0,0,0,0,0,0,0,0,0,0,0,89.05625217,0,89.05625217,0,0,0,0,0,0,0,0,1.781125043
6964,76772,UKC11_12064,UK,54.60290802,-1.187888867,5,1183.118106,52.45832232,157.374967,0,0,157.374967,0,52.45832232,0.524583223,0,0,0,0,0,0,0,0,0,0,0,0,157.374967,0,0,157.374967,0,3304.874306,0.786874835,157.374967,0,0,0,0,0,0,0,0,0,0,0,0,0,52.45832232,0,52.45832232,0,0,0,0,0,0,0,0,1.049166446
6965,76773,UKC11_12065,UK,54.60333328,-1.18716195,5,1275.120718,56.53762992,169.6128898,0,0,169.6128898,0,56.53762992,0.565376299,0,0,0,0,0,0,0,0,0,0,0,0,169.6128898,0,0,169.6128898,0,3561.870685,0.848064449,169.6128898,0,0,0,0,0,0,0,0,0,0,0,0,0,56.53762992,0,56.53762992,0,0,0,0,0,0,0,0,1.130752598
6966,76774,UKC11_12066,UK,54.60390883,-1.185873875,5,5952.045073,263.9079711,791.7239133,0,0,791.7239133,0,263.9079711,2.639079711,0,0,0,0,0,0,0,0,0,0,0,0,791.7239133,0,0,791.7239133,0,16626.20218,3.958619566,791.7239133,0,0,0,0,0,0,0,0,0,0,0,0,0,263.9079711,0,263.9079711,0,0,0,0,0,0,0,0,5.278159422
6967,76775,UKC11_12067,UK,54.60281438,-1.182944722,5,1780.217261,78.93312631,236.7993789,0,0,236.7993789,0,78.93312631,0.789331263,0,0,0,0,0,0,0,0,0,0,0,0,236.7993789,0,0,236.7993789,0,4972.786958,1.183996895,236.7993789,0,0,0,0,0,0,0,0,0,0,0,0,0,78.93312631,0,78.93312631,0,0,0,0,0,0,0,0,1.578662526
6968,76776,UKC11_12068,UK,54.6033008,-1.183958777,5,896.6324454,39.75582284,119.2674685,0,0,119.2674685,0,39.75582284,0.397558228,0,0,0,0,0,0,0,0,0,0,0,0,119.2674685,0,0,119.2674685,0,2504.616839,0.596337343,119.2674685,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75582284,0,39.75582284,0,0,0,0,0,0,0,0,0.795116457
6969,76777,UKC11_12069,UK,54.60382836,-1.182914201,5,2677.262856,118.7072678,356.1218034,0,0,356.1218034,0,118.7072678,1.187072678,0,0,0,0,0,0,0,0,0,0,0,0,356.1218034,0,0,356.1218034,0,7478.557871,1.780609017,356.1218034,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7072678,0,118.7072678,0,0,0,0,0,0,0,0,2.374145356
6970,76778,UKC11_12070,UK,54.60105764,-1.177595388,5,1535.352117,68.07604063,204.2281219,0,0,204.2281219,0,68.07604063,0.680760406,0,0,0,0,0,0,0,0,0,0,0,0,204.2281219,0,0,204.2281219,0,4288.79056,1.021140609,204.2281219,0,0,0,0,0,0,0,0,0,0,0,0,0,68.07604063,0,68.07604063,0,0,0,0,0,0,0,0,1.361520813
6971,76779,UKC11_12071,UK,54.60233791,-1.180115969,5,1486.664858,65.91729423,197.7518827,0,0,197.7518827,0,65.91729423,0.659172942,0,0,0,0,0,0,0,0,0,0,0,0,197.7518827,0,0,197.7518827,0,4152.789537,0.988759413,197.7518827,0,0,0,0,0,0,0,0,0,0,0,0,0,65.91729423,0,65.91729423,0,0,0,0,0,0,0,0,1.318345885
6972,76780,UKC11_12072,UK,54.60178693,-1.176348045,5,3182.828974,141.1235847,423.370754,0,0,423.370754,0,141.1235847,1.411235847,0,0,0,0,0,0,0,0,0,0,0,0,423.370754,0,0,423.370754,0,8890.785834,2.11685377,423.370754,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1235847,0,141.1235847,0,0,0,0,0,0,0,0,2.822471693
6973,76781,UKC11_12073,UK,54.60227919,-1.177339569,5,3255.621582,144.3511391,433.0534173,0,0,433.0534173,0,144.3511391,1.443511391,0,0,0,0,0,0,0,0,0,0,0,0,433.0534173,0,0,433.0534173,0,9094.121764,2.165267087,433.0534173,0,0,0,0,0,0,0,0,0,0,0,0,0,144.3511391,0,144.3511391,0,0,0,0,0,0,0,0,2.887022782
6974,76782,UKC11_12074,UK,54.60303271,-1.176840744,5,1501.943009,66.59471282,199.7841385,0,0,199.7841385,0,66.59471282,0.665947128,0,0,0,0,0,0,0,0,0,0,0,0,199.7841385,0,0,199.7841385,0,4195.466908,0.998920692,199.7841385,0,0,0,0,0,0,0,0,0,0,0,0,0,66.59471282,0,66.59471282,0,0,0,0,0,0,0,0,1.331894256
6975,76783,UKC11_12075,UK,54.60271272,-1.176105437,5,3136.851989,139.0850093,417.2550278,0,0,417.2550278,0,139.0850093,1.390850093,0,0,0,0,0,0,0,0,0,0,0,0,417.2550278,0,0,417.2550278,0,8762.355583,2.086275139,417.2550278,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0850093,0,139.0850093,0,0,0,0,0,0,0,0,2.781700185
6976,76784,UKC11_12076,UK,54.60338981,-1.177481645,5,1787.689908,79.26445628,237.7933688,0,0,237.7933688,0,79.26445628,0.792644563,0,0,0,0,0,0,0,0,0,0,0,0,237.7933688,0,0,237.7933688,0,4993.660746,1.188966844,237.7933688,0,0,0,0,0,0,0,0,0,0,0,0,0,79.26445628,0,79.26445628,0,0,0,0,0,0,0,0,1.585289126
6977,76785,UKC11_12077,UK,54.60312944,-1.171268056,5,2020.100554,89.56932149,268.7079645,0,0,268.7079645,0,89.56932149,0.895693215,0,0,0,0,0,0,0,0,0,0,0,0,268.7079645,0,0,268.7079645,0,5642.867254,1.343539822,268.7079645,0,0,0,0,0,0,0,0,0,0,0,0,0,89.56932149,0,89.56932149,0,0,0,0,0,0,0,0,1.79138643
6978,76793,UKC11_12085,UK,54.60391189,-1.170089014,5,2116.80064,93.85691057,281.5707317,0,0,281.5707317,0,93.85691057,0.938569106,0,0,0,0,0,0,0,0,0,0,0,0,281.5707317,0,0,281.5707317,0,5912.985366,1.407853659,281.5707317,0,0,0,0,0,0,0,0,0,0,0,0,0,93.85691057,0,93.85691057,0,0,0,0,0,0,0,0,1.877138211
6979,76794,UKC11_12086,UK,54.60531937,-1.168545067,5,2051.518645,90.9623695,272.8871085,0,0,272.8871085,0,90.9623695,0.909623695,0,0,0,0,0,0,0,0,0,0,0,0,272.8871085,0,0,272.8871085,0,5730.629278,1.364435542,272.8871085,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9623695,0,90.9623695,0,0,0,0,0,0,0,0,1.81924739
6980,76798,UKC11_12090,UK,54.60789873,-1.189502712,5,2576.807315,5.712658272,114.2531654,0,0,114.2531654,0,114.2531654,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285063309,0,0,5.712658272,0,5369.898775,1.713797482,114.2531654,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712658272,0,5.712658272,0,0,0,0,0,0,0,0,1.713797482
6981,76799,UKC11_12091,UK,54.60786503,-1.188062851,5,1468.244319,3.25502726,65.10054521,0,0,65.10054521,0,65.10054521,0,0,0,0,0,0,0,0,0,0,0,0,0,1.302010904,0,0,3.25502726,0,3059.725625,0.976508178,65.10054521,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25502726,0,3.25502726,0,0,0,0,0,0,0,0,0.976508178
6982,76800,UKC11_12092,UK,54.60847149,-1.187111318,5,1979.512371,4.388484019,87.76968037,0,0,87.76968037,0,87.76968037,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755393607,0,0,4.388484019,0,4125.174978,1.316545206,87.76968037,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388484019,0,4.388484019,0,0,0,0,0,0,0,0,1.316545206
6983,76801,UKC11_12093,UK,54.60788017,-1.186088364,5,8717.954571,19.3272873,386.545746,0,0,386.545746,0,386.545746,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73091492,0,0,19.3272873,0,18167.65006,5.79818619,386.545746,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3272873,0,19.3272873,0,0,0,0,0,0,0,0,5.79818619
6984,76802,UKC11_12094,UK,54.60595348,-1.183151691,5,1266.16293,2.807022509,56.14045018,0,0,56.14045018,0,56.14045018,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122809004,0,0,2.807022509,0,2638.601159,0.842106753,56.14045018,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807022509,0,2.807022509,0,0,0,0,0,0,0,0,0.842106753
6985,76803,UKC11_12095,UK,54.60695147,-1.183606664,5,4239.380445,9.398503189,187.9700638,0,0,187.9700638,0,187.9700638,0,0,0,0,0,0,0,0,0,0,0,0,0,3.759401275,0,0,9.398503189,0,8834.592997,2.819550957,187.9700638,0,0,0,0,0,0,0,0,0,0,0,0,0,9.398503189,0,9.398503189,0,0,0,0,0,0,0,0,2.819550957
6986,76804,UKC11_12096,UK,54.6106674,-1.181083058,5,2245.871651,4.978989772,99.57979544,0,0,99.57979544,0,99.57979544,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991595909,0,0,4.978989772,0,4680.250386,1.493696932,99.57979544,0,0,0,0,0,0,0,0,0,0,0,0,0,4.978989772,0,4.978989772,0,0,0,0,0,0,0,0,1.493696932
6987,76805,UKC11_12097,UK,54.60585743,-1.178544077,5,2461.000144,109.1183865,327.3551595,0,0,327.3551595,0,109.1183865,1.091183865,0,0,0,0,0,0,0,0,0,0,0,0,327.3551595,0,0,327.3551595,0,6874.458351,1.636775798,327.3551595,0,0,0,0,0,0,0,0,0,0,0,0,0,109.1183865,0,109.1183865,0,0,0,0,0,0,0,0,2.18236773
