,ID_,building,COUNTRY,CLC_2012,AREA_m2,07/02/2020,10/02/2020,15/02/2020,04/10/2020,31/10/2020,23/03/2021,LAT,LON
290,290_UKC11,yes,UK,2,69.00224236,0,0,0,0,0,0,54.51656372,-1.312737308
291,291_UKC11,yes,UK,2,60.88133525,0,0,0,0,0,0,54.51595675,-1.31308095
292,292_UKC11,yes,UK,2,67.34074556,0,0,0,0,0,0,54.51757607,-1.312410806
293,293_UKC11,yes,UK,2,87.17859963,0,0,0,0,0,0,54.51677803,-1.312822298
294,294_UKC11,yes,UK,2,108.0530496,0,0,0,0,0,0,54.51733875,-1.3119891
295,295_UKC11,yes,UK,2,85.04493801,0,0,0,0,0,0,54.51649405,-1.31314435
296,296_UKC11,yes,UK,2,61.38600662,0,0,0,0,0,0,54.51592795,-1.31106935
297,297_UKC11,yes,UK,2,102.2383655,0,0,0,0,0,0,54.51561317,-1.313006507
298,298_UKC11,yes,UK,2,51.61454137,0,0,0,0,0,0,54.51723345,-1.31245055
299,299_UKC11,yes,UK,2,68.46533867,0,0,0,0,0,0,54.51653414,-1.312877368
300,300_UKC11,yes,UK,2,53.52944691,0,0,0,0,0,0,54.5160339,-1.3131296
301,301_UKC11,yes,UK,2,56.29786612,0,0,0,0,0,0,54.51685455,-1.31291075
302,302_UKC11,yes,UK,2,70.72945227,0,0,0,0,0,0,54.51725675,-1.313439
303,303_UKC11,yes,UK,2,67.84885516,0,0,0,0,0,0,54.5158872,-1.3111957
304,304_UKC11,yes,UK,2,67.94205399,0,0,0,0,0,0,54.516114,-1.3131641
305,305_UKC11,yes,UK,2,67.17284639,0,0,0,0,0,0,54.51654195,-1.312362181
306,306_UKC11,yes,UK,2,61.04892333,0,0,0,0,0,0,54.51563,-1.31285855
307,307_UKC11,yes,UK,2,70.68115898,0,0,0,0,0,0,54.51758995,-1.3119698
308,308_UKC11,yes,UK,2,72.84342191,0,0,0,0,0,0,54.51682653,-1.313467625
309,309_UKC11,yes,UK,2,49.18166588,0,0,0,0,0,0,54.515717,-1.312597431
310,310_UKC11,yes,UK,2,71.96865123,0,0,0,0,0,0,54.51700065,-1.31351755
311,311_UKC11,yes,UK,2,62.09973845,0,0,0,0,0,0,54.51704807,-1.312050614
312,312_UKC11,yes,UK,2,88.17060349,0,0,0,0,0,0,54.51662823,-1.312419235
313,313_UKC11,yes,UK,2,71.08975156,0,0,0,0,0,0,54.51675183,-1.313390287
314,314_UKC11,yes,UK,2,95.42162729,0,0,0,0,0,0,54.51722365,-1.312931181
315,315_UKC11,yes,UK,2,66.01087024,0,0,0,0,0,0,54.51596516,-1.310744199
316,316_UKC11,yes,UK,2,55.50114537,0,0,0,0,0,0,54.51599938,-1.310623508
317,317_UKC11,yes,UK,2,75.59562604,0,0,0,0,0,0,54.51587313,-1.313023736
318,318_UKC11,yes,UK,2,98.39239371,0,0,0,0,0,0,54.51636225,-1.312259419
319,319_UKC11,yes,UK,2,77.09483137,0,0,0,0,0,0,54.51667013,-1.31330494
320,320_UKC11,yes,UK,2,53.21378969,0,0,0,0,0,0,54.5173001,-1.3125019
321,321_UKC11,yes,UK,2,79.09518089,0,0,0,0,0,0,54.51723315,-1.31376315
322,322_UKC11,yes,UK,2,49.91904066,0,0,0,0,0,0,54.51622288,-1.311134301
323,323_UKC11,yes,UK,2,66.75704019,0,0,0,0,0,0,54.516207,-1.31208855
324,324_UKC11,yes,UK,2,61.48903582,0,0,0,0,0,0,54.5157744,-1.31214175
325,325_UKC11,yes,UK,2,74.3602441,0,0,0,0,0,0,54.51721884,-1.31209192
326,326_UKC11,yes,UK,2,62.82615439,0,0,0,0,0,0,54.5167739,-1.311886307
327,327_UKC11,yes,UK,2,105.9729267,0,0,0,0,0,0,54.5164859,-1.31145195
328,328_UKC11,yes,UK,2,26.53692014,0,0,0,0,0,0,54.51597796,-1.312691131
329,329_UKC11,yes,UK,2,87.05971541,0,0,0,0,0,0,54.51729495,-1.31329365
330,330_UKC11,yes,UK,2,73.5623915,0,0,0,0,0,0,54.51749448,-1.313042037
331,331_UKC11,yes,UK,2,52.68764109,0,0,0,0,0,0,54.51613027,-1.311405748
332,332_UKC11,yes,UK,2,67.76297853,0,0,0,0,0,0,54.5168187,-1.3117449
333,333_UKC11,yes,UK,2,99.36704432,0,0,0,0,0,0,54.51644932,-1.312340438
334,334_UKC11,yes,UK,2,59.31954496,0,0,0,0,0,0,54.51568209,-1.312728119
335,335_UKC11,yes,UK,2,91.90526744,0,0,0,0,0,0,54.51612465,-1.312027531
336,336_UKC11,yes,UK,2,70.14165684,0,0,0,0,0,0,54.5169143,-1.31345775
337,337_UKC11,yes,UK,2,75.13958571,0,0,0,0,0,0,54.51713823,-1.312033242
338,338_UKC11,yes,UK,2,66.2296533,0,0,0,0,0,0,54.51740665,-1.3130103
339,339_UKC11,yes,UK,2,69.45233611,0,0,0,0,0,0,54.51645218,-1.311635589
340,340_UKC11,yes,UK,2,67.369125,0,0,0,0,0,0,54.51571557,-1.312446442
341,341_UKC11,yes,UK,2,50.5113314,0,0,0,0,0,0,54.51604235,-1.31228015
342,342_UKC11,yes,UK,2,44.00344826,0,0,0,0,0,0,54.51714868,-1.312885552
343,343_UKC11,yes,UK,2,65.69629,0,0,0,0,0,0,54.51581725,-1.3116532
344,344_UKC11,yes,UK,2,68.4071519,0,0,0,0,0,0,54.5169535,-1.31202465
345,345_UKC11,yes,UK,2,90.03474918,0,0,0,0,0,0,54.5164108,-1.31344515
346,346_UKC11,yes,UK,2,63.73142122,0,0,0,0,0,0,54.51732147,-1.312956966
347,347_UKC11,yes,UK,2,70.52466996,0,0,0,0,0,0,54.5158136,-1.31182168
348,348_UKC11,public,UK,2,2984.398895,2,1,1,0,0,0,54.56745879,-1.310955238
349,349_UKC11,retail,UK,2,11268.75407,9,9,9,0,0,0,54.55646525,-1.273244798
350,350_UKC11,school,UK,2,6798.113217,6,6,6,0,0,0,54.49621216,-1.350046811
351,351_UKC11,yes,UK,2,1066.608434,0,0,0,0,0,0,54.71549739,-1.243575844
352,352_UKC11,yes,UK,2,1128.175964,0,0,0,0,0,0,54.71512686,-1.243065469
353,353_UKC11,yes,UK,2,263.3979509,0,0,0,0,0,0,54.71551573,-1.242918773
354,354_UKC11,yes,UK,5,7106.882729,8,6,6,0,0,0,54.63691865,-1.207694979
355,355_UKC11,yes,UK,5,7106.608022,8,6,6,0,0,0,54.6365017,-1.212177216
356,356_UKC11,yes,UK,5,7107.35405,8,6,6,0,0,0,54.63468795,-1.214178572
357,357_UKC11,yes,UK,5,7107.049215,8,6,6,0,0,0,54.63894085,-1.213031958
358,358_UKC11,yes,UK,5,7106.851995,8,6,6,0,0,0,54.63789845,-1.210363472
359,359_UKC11,yes,UK,5,7107.011653,8,6,6,0,0,0,54.63807345,-1.218004654
360,360_UKC11,yes,UK,5,7106.997964,8,6,6,0,0,0,54.63543845,-1.209341913
361,361_UKC11,yes,UK,5,7106.494677,8,6,6,0,0,0,54.63577202,-1.21684706
362,362_UKC11,yes,UK,5,7107.023353,8,6,6,0,0,0,54.63754405,-1.214762303
363,363_UKC11,yes,UK,5,7107.462996,8,6,6,0,0,0,54.63364555,-1.21151008
364,364_UKC11,retail,UK,10,1916.251095,1,1,1,0,0,0,54.56728477,-1.285127036
365,365_UKC11,retail,UK,10,960.1736543,0,0,0,0,0,0,54.56708743,-1.284328339
366,366_UKC11,yes,UK,2,631.7383016,0,0,0,0,0,0,54.53955754,-1.292176076
367,367_UKC11,yes,UK,2,397.1978909,0,0,0,0,0,0,54.53959311,-1.291948799
368,368_UKC11,yes,UK,5,524.5885949,0,0,0,0,0,0,54.68959717,-1.201646939
369,369_UKC11,yes,UK,5,422.0041356,0,0,0,0,0,0,54.68940796,-1.201701817
370,370_UKC11,yes,UK,10,598.3028579,0,0,0,0,0,0,54.67714386,-1.242805085
371,371_UKC11,commercial,UK,12,192.0938215,0,0,0,0,0,0,54.65595852,-1.302738725
372,372_UKC11,yes,UK,2,251.5024619,0,0,0,0,0,0,54.54826875,-1.28285785
373,373_UKC11,yes,UK,2,323.3357887,0,0,0,0,0,0,54.54833768,-1.282686803
374,374_UKC11,school,UK,12,905.5528696,0,0,0,0,0,0,54.63910119,-1.2349925
375,375_UKC11,commercial,UK,12,982.7839438,0,0,0,0,0,0,54.649648,-1.23265555
376,376_UKC11,commercial,UK,12,996.0494401,0,0,0,0,0,0,54.64982445,-1.232029718
377,377_UKC11,commercial,UK,12,1032.815638,0,0,0,0,0,0,54.64998023,-1.231361001
378,378_UKC11,commercial,UK,12,1010.321351,0,0,0,0,0,0,54.65011398,-1.230703332
379,379_UKC11,commercial,UK,2,822.432507,0,0,0,0,0,0,54.6491466,-1.233973574
380,380_UKC11,commercial,UK,12,1577.474566,1,1,1,0,0,0,54.64898483,-1.233292908
381,381_UKC11,yes,UK,12,3053.556639,2,2,2,0,0,0,54.64881932,-1.228216492
382,382_UKC11,yes,UK,10,1512.493959,1,1,1,0,0,0,54.64919856,-1.226826477
383,383_UKC11,yes,UK,12,1281.376444,1,1,1,0,0,0,54.6473224,-1.2403391
384,384_UKC11,yes,UK,3,1199.354242,1,1,1,0,0,0,54.54576477,-1.332511045
385,385_UKC11,yes,UK,3,1094.118871,0,0,0,0,0,0,54.54601697,-1.332089572
386,386_UKC11,school,UK,2,1891.98951,1,1,1,0,0,0,54.55139445,-1.298945269
387,387_UKC11,school,UK,2,1925.691851,1,1,1,0,0,0,54.55260662,-1.295654211
388,388_UKC11,yes,UK,10,72.82042291,0,0,0,0,0,0,54.68572378,-1.239638036
389,389_UKC11,yes,UK,2,272.1639241,0,0,0,0,0,0,54.53468325,-1.338283993
390,390_UKC11,yes,UK,2,1993.662387,1,1,1,0,0,0,54.5358467,-1.33715896
391,391_UKC11,hospital,UK,2,38414.26071,33,22,22,0,0,0,54.58261675,-1.347291905
392,392_UKC11,commercial,UK,10,8118.486842,7,7,7,0,0,0,54.56605535,-1.291480342
393,393_UKC11,yes,UK,18,72.45483508,0,0,0,0,0,0,54.52967226,-1.349976399
394,394_UKC11,civic,UK,2,1166.271222,1,0,0,0,0,0,54.56660023,-1.311095152
395,395_UKC11,yes,UK,2,348.018543,0,0,0,0,0,0,54.58736594,-1.343003085
396,396_UKC11,retail,UK,1,16699.9445,14,9,9,0,0,0,54.56274331,-1.311930569
397,397_UKC11,yes,UK,2,804.6358677,0,0,0,0,0,0,54.56145475,-1.296105959
398,398_UKC11,retail,UK,3,5690.499458,5,3,3,0,0,0,54.60751369,-1.279431782
399,399_UKC11,yes,UK,2,417.9079086,0,0,0,0,0,0,54.57242497,-1.338759049
400,400_UKC11,yes,UK,2,1378.61511,1,0,0,0,0,0,54.57042945,-1.34244585
401,401_UKC11,yes,UK,10,581.3290838,0,0,0,0,0,0,54.5620169,-1.350237034
402,402_UKC11,yes,UK,2,730.7870092,0,0,0,0,0,0,54.57508655,-1.365686677
403,403_UKC11,yes,UK,2,148.6741687,0,0,0,0,0,0,54.57350925,-1.347303193
404,404_UKC11,yes,UK,2,138.8213442,0,0,0,0,0,0,54.57473083,-1.34858687
405,405_UKC11,yes,UK,2,136.6940988,0,0,0,0,0,0,54.57450854,-1.348433427
406,406_UKC11,yes,UK,2,108.5107785,0,0,0,0,0,0,54.57376844,-1.34733355
407,407_UKC11,yes,UK,2,103.9796046,0,0,0,0,0,0,54.57359149,-1.347875173
408,408_UKC11,yes,UK,2,105.4239882,0,0,0,0,0,0,54.57460626,-1.348584122
409,409_UKC11,yes,UK,2,177.7616223,0,0,0,0,0,0,54.57343806,-1.348258417
410,410_UKC11,yes,UK,2,151.5221985,0,0,0,0,0,0,54.57382153,-1.34843109
411,411_UKC11,yes,UK,2,130.9458788,0,0,0,0,0,0,54.5737246,-1.34790135
412,412_UKC11,yes,UK,2,145.7465285,0,0,0,0,0,0,54.57495316,-1.348646159
413,413_UKC11,yes,UK,2,129.1224727,0,0,0,0,0,0,54.5742762,-1.348491078
414,414_UKC11,yes,UK,2,118.2168881,0,0,0,0,0,0,54.57369368,-1.348385738
415,415_UKC11,yes,UK,2,125.7189163,0,0,0,0,0,0,54.57346822,-1.347795144
416,416_UKC11,yes,UK,2,108.3866693,0,0,0,0,0,0,54.57357422,-1.348336811
417,417_UKC11,yes,UK,2,226.0619308,0,0,0,0,0,0,54.57411148,-1.348453211
418,418_UKC11,yes,UK,2,127.2714413,0,0,0,0,0,0,54.57484904,-1.34860387
419,419_UKC11,yes,UK,2,130.7545554,0,0,0,0,0,0,54.57365793,-1.347300416
420,420_UKC11,yes,UK,2,209.6341426,0,0,0,0,0,0,54.57386875,-1.347888741
421,421_UKC11,yes,UK,2,113.6962691,0,0,0,0,0,0,54.57439226,-1.34844183
422,422_UKC11,yes,UK,2,104.3749005,0,0,0,0,0,0,54.57390145,-1.347371815
423,423_UKC11,yes,UK,2,118.2609902,0,0,0,0,0,0,54.57362808,-1.346896341
424,424_UKC11,yes,UK,2,125.4618468,0,0,0,0,0,0,54.57350171,-1.345512557
425,425_UKC11,yes,UK,2,131.0077267,0,0,0,0,0,0,54.57366508,-1.346349666
426,426_UKC11,yes,UK,2,157.2074768,0,0,0,0,0,0,54.57309503,-1.345377407
427,427_UKC11,yes,UK,2,153.1806751,0,0,0,0,0,0,54.57370355,-1.345866393
428,428_UKC11,yes,UK,2,144.6200877,0,0,0,0,0,0,54.57342045,-1.345687583
429,429_UKC11,yes,UK,2,125.3388714,0,0,0,0,0,0,54.57375443,-1.346880982
430,430_UKC11,yes,UK,2,137.086414,0,0,0,0,0,0,54.5729989,-1.345534241
431,431_UKC11,yes,UK,2,212.2070971,0,0,0,0,0,0,54.57402524,-1.345875805
432,432_UKC11,yes,UK,2,92.6398115,0,0,0,0,0,0,54.5736656,-1.346065427
433,433_UKC11,yes,UK,2,116.4294974,0,0,0,0,0,0,54.57354346,-1.346318494
434,434_UKC11,yes,UK,2,170.134245,0,0,0,0,0,0,54.57340368,-1.346432258
435,435_UKC11,yes,UK,2,94.78748838,0,0,0,0,0,0,54.5732445,-1.346030084
436,436_UKC11,yes,UK,2,106.3430792,0,0,0,0,0,0,54.57388375,-1.346870051
437,437_UKC11,yes,UK,2,91.91877234,0,0,0,0,0,0,54.57397196,-1.346236003
438,438_UKC11,yes,UK,2,158.371349,0,0,0,0,0,0,54.57396764,-1.346459094
439,439_UKC11,yes,UK,2,137.1568935,0,0,0,0,0,0,54.5734896,-1.346856124
440,440_UKC11,yes,UK,2,119.7201942,0,0,0,0,0,0,54.57334822,-1.345825589
441,441_UKC11,yes,UK,2,200.7459295,0,0,0,0,0,0,54.57327925,-1.3452414
442,442_UKC11,yes,UK,2,91.2888994,0,0,0,0,0,0,54.57428426,-1.346651514
443,443_UKC11,yes,UK,2,105.8629135,0,0,0,0,0,0,54.57287588,-1.344387218
444,444_UKC11,yes,UK,2,204.518788,0,0,0,0,0,0,54.57418624,-1.345988005
445,445_UKC11,yes,UK,2,148.1017951,0,0,0,0,0,0,54.57434459,-1.345483824
446,446_UKC11,yes,UK,2,112.1453438,0,0,0,0,0,0,54.5727601,-1.344424237
447,447_UKC11,yes,UK,2,143.0600784,0,0,0,0,0,0,54.5741145,-1.3474969
448,448_UKC11,yes,UK,2,120.3147286,0,0,0,0,0,0,54.57435267,-1.346993788
449,449_UKC11,yes,UK,2,149.9608261,0,0,0,0,0,0,54.5745951,-1.3464596
450,450_UKC11,yes,UK,2,312.9386911,0,0,0,0,0,0,54.57279804,-1.345230237
451,451_UKC11,yes,UK,2,284.3561143,0,0,0,0,0,0,54.57497598,-1.347858218
452,452_UKC11,yes,UK,2,120.2635989,0,0,0,0,0,0,54.57466716,-1.347483294
453,453_UKC11,yes,UK,2,194.6833605,0,0,0,0,0,0,54.57447973,-1.345406835
454,454_UKC11,yes,UK,2,146.3366153,0,0,0,0,0,0,54.57490681,-1.348205428
455,455_UKC11,yes,UK,2,120.3846913,0,0,0,0,0,0,54.57427666,-1.34685271
456,456_UKC11,bungalow,UK,2,212.9810418,0,0,0,0,0,0,54.57463153,-1.345395521
457,457_UKC11,yes,UK,2,90.39323462,0,0,0,0,0,0,54.5746255,-1.346704879
458,458_UKC11,yes,UK,2,184.0953844,0,0,0,0,0,0,54.57302965,-1.344997374
459,459_UKC11,yes,UK,2,227.4961342,0,0,0,0,0,0,54.57485575,-1.3475222
460,460_UKC11,yes,UK,2,133.5527632,0,0,0,0,0,0,54.57420575,-1.347992601
461,461_UKC11,yes,UK,2,170.986006,0,0,0,0,0,0,54.5746926,-1.3469375
462,462_UKC11,yes,UK,2,161.258705,0,0,0,0,0,0,54.57457825,-1.34620915
463,463_UKC11,yes,UK,2,155.0505054,0,0,0,0,0,0,54.57286195,-1.345034822
464,464_UKC11,yes,UK,2,152.010625,0,0,0,0,0,0,54.57471507,-1.347184012
465,465_UKC11,yes,UK,2,158.2293885,0,0,0,0,0,0,54.57427315,-1.346269376
466,466_UKC11,yes,UK,2,118.6327129,0,0,0,0,0,0,54.57397455,-1.3453552
467,467_UKC11,yes,UK,2,109.6239537,0,0,0,0,0,0,54.57455879,-1.347916756
468,468_UKC11,yes,UK,2,125.8308083,0,0,0,0,0,0,54.57422156,-1.345465967
469,469_UKC11,yes,UK,2,129.1801768,0,0,0,0,0,0,54.57466012,-1.348080135
470,470_UKC11,yes,UK,2,126.7455504,0,0,0,0,0,0,54.57428625,-1.34646245
471,471_UKC11,yes,UK,2,128.6533833,0,0,0,0,0,0,54.57409762,-1.345377788
472,472_UKC11,yes,UK,2,119.3012596,0,0,0,0,0,0,54.57444875,-1.347911629
473,473_UKC11,yes,UK,2,137.196016,0,0,0,0,0,0,54.57383813,-1.3452938
474,474_UKC11,yes,UK,2,141.7240723,0,0,0,0,0,0,54.57253818,-1.344755457
475,475_UKC11,yes,UK,2,128.3872578,0,0,0,0,0,0,54.57437171,-1.347356474
476,476_UKC11,yes,UK,2,171.8760203,0,0,0,0,0,0,54.57466468,-1.345999656
477,477_UKC11,yes,UK,2,105.3120789,0,0,0,0,0,0,54.57432403,-1.347985644
478,478_UKC11,yes,UK,2,94.31476711,0,0,0,0,0,0,54.5746919,-1.345778763
479,479_UKC11,yes,UK,2,85.77337934,0,0,0,0,0,0,54.57155752,-1.34408395
480,480_UKC11,yes,UK,2,143.7022874,0,0,0,0,0,0,54.5723208,-1.34422645
481,481_UKC11,yes,UK,2,142.2129138,0,0,0,0,0,0,54.5717853,-1.344827976
482,482_UKC11,yes,UK,2,155.6946562,0,0,0,0,0,0,54.57243558,-1.344811663
483,483_UKC11,yes,UK,2,192.1766902,0,0,0,0,0,0,54.5716551,-1.34486795
484,484_UKC11,yes,UK,2,166.1375637,0,0,0,0,0,0,54.57246127,-1.345706626
485,485_UKC11,yes,UK,2,148.8808626,0,0,0,0,0,0,54.57179616,-1.344168608
486,486_UKC11,yes,UK,2,144.386119,0,0,0,0,0,0,54.57210617,-1.34485161
487,487_UKC11,yes,UK,2,136.8100515,0,0,0,0,0,0,54.57221691,-1.344234522
488,488_UKC11,yes,UK,2,112.017524,0,0,0,0,0,0,54.57220496,-1.344875545
489,489_UKC11,yes,UK,2,165.7165717,0,0,0,0,0,0,54.57156203,-1.344545547
490,490_UKC11,yes,UK,2,161.3164239,0,0,0,0,0,0,54.57244372,-1.344205471
491,491_UKC11,yes,UK,2,130.5660745,0,0,0,0,0,0,54.5721119,-1.34425975
492,492_UKC11,yes,UK,2,144.0029306,0,0,0,0,0,0,54.57190725,-1.34425515
493,493_UKC11,yes,UK,2,115.669905,0,0,0,0,0,0,54.57202427,-1.344256045
494,494_UKC11,yes,UK,2,153.5547851,0,0,0,0,0,0,54.57189481,-1.344833083
495,495_UKC11,yes,UK,2,116.8173839,0,0,0,0,0,0,54.57199772,-1.344863173
496,496_UKC11,yes,UK,2,597.6166165,0,0,0,0,0,0,54.57413426,-1.350805306
497,497_UKC11,yes,UK,2,1607.436581,1,0,0,0,0,0,54.57394806,-1.349451946
498,498_UKC11,yes,UK,2,140.4371158,0,0,0,0,0,0,54.57276715,-1.3441543
499,499_UKC11,yes,UK,2,131.5702037,0,0,0,0,0,0,54.57278979,-1.343608676
500,500_UKC11,yes,UK,2,106.7638085,0,0,0,0,0,0,54.5725532,-1.34319405
501,501_UKC11,yes,UK,2,204.9839563,0,0,0,0,0,0,54.57159524,-1.342776224
502,502_UKC11,yes,UK,2,176.4730588,0,0,0,0,0,0,54.5724307,-1.34383445
503,503_UKC11,yes,UK,2,147.8401945,0,0,0,0,0,0,54.57221095,-1.343795374
504,504_UKC11,yes,UK,2,152.1656438,0,0,0,0,0,0,54.5720087,-1.343767177
505,505_UKC11,yes,UK,2,90.0592004,0,0,0,0,0,0,54.57155777,-1.343901035
506,506_UKC11,yes,UK,2,143.0818377,0,0,0,0,0,0,54.57193615,-1.34317885
507,507_UKC11,yes,UK,2,104.5663798,0,0,0,0,0,0,54.57155528,-1.343219391
508,508_UKC11,yes,UK,2,114.5083951,0,0,0,0,0,0,54.5726694,-1.343236726
509,509_UKC11,yes,UK,2,137.262613,0,0,0,0,0,0,54.57211362,-1.343783022
510,510_UKC11,yes,UK,2,117.9761717,0,0,0,0,0,0,54.572346,-1.3432447
511,511_UKC11,yes,UK,2,147.6078539,0,0,0,0,0,0,54.57180655,-1.3437686
512,512_UKC11,yes,UK,2,105.0307785,0,0,0,0,0,0,54.57204437,-1.343195528
513,513_UKC11,yes,UK,2,136.9048335,0,0,0,0,0,0,54.57155652,-1.342987782
514,514_UKC11,yes,UK,2,127.2829744,0,0,0,0,0,0,54.57278599,-1.343412577
515,515_UKC11,yes,UK,2,126.5290987,0,0,0,0,0,0,54.5719177,-1.34375125
516,516_UKC11,yes,UK,2,104.7894389,0,0,0,0,0,0,54.57213835,-1.34320345
517,517_UKC11,yes,UK,2,95.93635019,0,0,0,0,0,0,54.57155525,-1.34370785
518,518_UKC11,yes,UK,2,122.958483,0,0,0,0,0,0,54.5717367,-1.3430758
519,519_UKC11,yes,UK,2,115.0137337,0,0,0,0,0,0,54.57275917,-1.343774393
520,520_UKC11,yes,UK,2,122.995925,0,0,0,0,0,0,54.57156615,-1.34344875
521,521_UKC11,yes,UK,2,109.1890353,0,0,0,0,0,0,54.57225412,-1.343226571
522,522_UKC11,yes,UK,2,109.7801797,0,0,0,0,0,0,54.57184049,-1.343098524
523,523_UKC11,yes,UK,2,149.0143399,0,0,0,0,0,0,54.5727667,-1.343947324
524,524_UKC11,yes,UK,2,123.5459932,0,0,0,0,0,0,54.57246175,-1.3432447
525,525_UKC11,yes,UK,2,150.3408028,0,0,0,0,0,0,54.5723225,-1.343822176
526,526_UKC11,yes,UK,2,320.6630707,0,0,0,0,0,0,54.57484663,-1.349456486
527,527_UKC11,yes,UK,2,376.0346356,0,0,0,0,0,0,54.57461039,-1.349509643
528,528_UKC11,yes,UK,2,298.2827302,0,0,0,0,0,0,54.57438723,-1.349591806
529,529_UKC11,yes,UK,2,1284.296663,1,0,0,0,0,0,54.57458646,-1.350532671
530,530_UKC11,yes,UK,2,257.2244314,0,0,0,0,0,0,54.57438893,-1.349173221
531,531_UKC11,yes,UK,2,88.94238965,0,0,0,0,0,0,54.5727355,-1.347100981
532,532_UKC11,yes,UK,2,73.76387211,0,0,0,0,0,0,54.5726848,-1.34664175
533,533_UKC11,yes,UK,2,73.02361672,0,0,0,0,0,0,54.57299615,-1.3478034
534,534_UKC11,yes,UK,2,85.47314903,0,0,0,0,0,0,54.57264185,-1.3493078
535,535_UKC11,yes,UK,2,67.99335215,0,0,0,0,0,0,54.57249555,-1.3462612
536,536_UKC11,yes,UK,2,88.68176139,0,0,0,0,0,0,54.57261251,-1.346793391
537,537_UKC11,yes,UK,2,64.25518433,0,0,0,0,0,0,54.5727531,-1.34657195
538,538_UKC11,yes,UK,2,136.1375714,0,0,0,0,0,0,54.57239457,-1.349091325
539,539_UKC11,yes,UK,2,98.57927261,0,0,0,0,0,0,54.57291967,-1.347758484
540,540_UKC11,yes,UK,2,75.28709142,0,0,0,0,0,0,54.57309355,-1.3471603
541,541_UKC11,yes,UK,2,71.21000209,0,0,0,0,0,0,54.57277145,-1.34830645
542,542_UKC11,yes,UK,2,75.20823372,0,0,0,0,0,0,54.57307,-1.34784235
543,543_UKC11,yes,UK,2,93.86778572,0,0,0,0,0,0,54.57248753,-1.349214728
544,544_UKC11,yes,UK,2,61.41848801,0,0,0,0,0,0,54.57264737,-1.34597088
545,545_UKC11,yes,UK,2,70.73790093,0,0,0,0,0,0,54.5726809,-1.3487699
546,546_UKC11,yes,UK,2,70.69375848,0,0,0,0,0,0,54.57216444,-1.346003021
547,547_UKC11,yes,UK,2,96.46636359,0,0,0,0,0,0,54.57318017,-1.347175727
548,548_UKC11,yes,UK,2,100.2059355,0,0,0,0,0,0,54.5731519,-1.3478781
549,549_UKC11,yes,UK,2,80.00132376,0,0,0,0,0,0,54.57275255,-1.34881447
550,550_UKC11,yes,UK,2,79.46003494,0,0,0,0,0,0,54.57300978,-1.348296626
551,551_UKC11,yes,UK,2,79.80232116,0,0,0,0,0,0,54.57226255,-1.34636185
552,552_UKC11,yes,UK,2,99.73427519,0,0,0,0,0,0,54.57267015,-1.34823805
553,553_UKC11,yes,UK,2,165.6593411,0,0,0,0,0,0,54.57231068,-1.344878892
554,554_UKC11,yes,UK,2,72.88570237,0,0,0,0,0,0,54.57290442,-1.348878023
555,555_UKC11,yes,UK,2,110.9776347,0,0,0,0,0,0,54.57297006,-1.346324844
556,556_UKC11,yes,UK,2,74.378252,0,0,0,0,0,0,54.57291665,-1.3471045
557,557_UKC11,yes,UK,2,101.5770137,0,0,0,0,0,0,54.5731089,-1.3467204
558,558_UKC11,yes,UK,2,98.80247935,0,0,0,0,0,0,54.57249952,-1.348726451
559,559_UKC11,yes,UK,2,86.75020905,0,0,0,0,0,0,54.57271835,-1.34936213
560,560_UKC11,yes,UK,2,83.80554952,0,0,0,0,0,0,54.572717,-1.34588095
561,561_UKC11,yes,UK,2,81.89317248,0,0,0,0,0,0,54.57214963,-1.346221103
562,562_UKC11,yes,UK,2,73.21551122,0,0,0,0,0,0,54.57283142,-1.348846776
563,563_UKC11,yes,UK,2,122.399818,0,0,0,0,0,0,54.572416,-1.34647085
564,564_UKC11,yes,UK,2,61.54637215,0,0,0,0,0,0,54.57260413,-1.346071738
565,565_UKC11,yes,UK,2,71.56233284,0,0,0,0,0,0,54.57218544,-1.345877835
566,566_UKC11,yes,UK,2,112.6878147,0,0,0,0,0,0,54.57222823,-1.345587887
567,567_UKC11,yes,UK,2,80.68054461,0,0,0,0,0,0,54.57299555,-1.3471312
568,568_UKC11,yes,UK,2,63.30095605,0,0,0,0,0,0,54.57284361,-1.346533693
569,569_UKC11,yes,UK,2,96.26687353,0,0,0,0,0,0,54.57309075,-1.3483233
570,570_UKC11,yes,UK,2,83.94056543,0,0,0,0,0,0,54.57284155,-1.34765745
571,571_UKC11,yes,UK,2,75.49564454,0,0,0,0,0,0,54.57283937,-1.347105524
572,572_UKC11,yes,UK,2,60.17496073,0,0,0,0,0,0,54.57254745,-1.346164284
573,573_UKC11,yes,UK,2,88.72016772,0,0,0,0,0,0,54.57279642,-1.349410224
574,574_UKC11,yes,UK,2,95.74907583,0,0,0,0,0,0,54.57221409,-1.345751024
575,575_UKC11,yes,UK,2,81.67600385,0,0,0,0,0,0,54.57293225,-1.3482665
576,576_UKC11,yes,UK,2,118.9624505,0,0,0,0,0,0,54.57274415,-1.34771915
577,577_UKC11,yes,UK,2,64.55975291,0,0,0,0,0,0,54.57290525,-1.34643335
578,578_UKC11,yes,UK,2,77.80728082,0,0,0,0,0,0,54.57284305,-1.34833
579,579_UKC11,yes,UK,2,96.92898103,0,0,0,0,0,0,54.5729002,-1.3494316
